pid,category,eco
13134047,Condiments,0
13134078,Candy,0
13134099,Meat and poultry,0
13134108,Meat and poultry,0
13134161,Crackers,0
13134797,Cheese,0
13134798,Cheese,0
13134799,Cheese,0
13134811,Cheese,0
13134812,Candy,0
13134813,Candy,0
13134814,Candy,0
13134826,Cheese,0
13134828,Home,0
13134829,Crackers,0
13134830,Crackers,0
13134831,Crackers,0
13134832,Crackers,0
13134833,Bakery and bread,0
13134834,Bakery and bread,0
13134835,Crackers,0
13134836,Meat and poultry,0
13134837,Meat and poultry,0
13134838,Bakery and bread,0
13134839,Bakery and bread,0
13134841,Home,0
13134849,Home,0
13134852,Home,0
13134861,Home,0
13134865,Home,0
13134867,Beverages,0
13134870,Beverages,0
13134873,Home,0
13134874,Home,0
13134883,Meat and poultry,0
13134884,Meat and poultry,0
13134885,Meat and poultry,0
13134886,Meat and poultry,0
13134889,Meat and poultry,0
13134891,Meat and poultry,0
13134895,Home,0
13134904,Meat and poultry,0
13134905,Meat and poultry,0
13134907,Cheese,0
13135435,Meat and poultry,0
13135436,Meat and poultry,0
13135709,Home,0
13135942,Vegetables and fruits,0
13136796,Chokolate,0
13136797,Chokolate,0
13136798,Chokolate,0
13136799,Chokolate,0
13136811,Chokolate,0
13136814,Chokolate,0
13136815,Chokolate,0
13136820,Home,0
13136821,Home,0
13136822,Home,0
13136831,Home,0
13136836,Home,0
13136839,Home,0
13136848,Home,0
13136859,Home,0
13137694,Meat and poultry,0
13138317,Bakery and bread,0
13138488,Cheese,0
13138549,Cheese,0
13138632,Meat and poultry,0
13138641,Tobacco,0
13138846,Home,0
13138847,Home,0
13139146,Meat and poultry,0
13139173,Condiments,0
13139239,Condiments,0
13139395,Candy,0
13139409,Meat and poultry,0
13139412,Meat and poultry,0
13139519,Candy,0
13139523,Candy,0
13139787,Candy,0
13139789,Cheese,0
13139792,Meat and poultry,0
13139793,Meat and poultry,0
13139794,Meat and poultry,0
13139795,Meat and poultry,0
13139797,Cheese,0
13139798,Cheese,0
13139799,Cheese,0
13139800,Cheese,0
13139801,Home,0
13139808,Home,0
13139809,Candy,0
13139810,Candy,0
13139811,Candy,0
13139812,Candy,0
13139813,Candy,0
13139814,Candy,0
13139815,Candy,0
13139816,Candy,0
13139817,Candy,0
13139818,Candy,0
13139819,Candy,0
13139820,Candy,0
13139821,Candy,0
13139823,Fresh cut flowers,0
13139827,Home,0
13139839,Fresh cut flowers,0
13139840,Home,0
13139842,Home,0
13139843,Home,0
13139846,Home,0
13139847,Home,0
13139848,Seafood,0
13139849,Cheese,0
13139850,Home,0
13139855,Home,0
13139856,Condiments,1
13139857,Candy,0
13139858,Candy,0
13139862,Home,0
13139864,Home,0
13139865,Home,0
13139867,Home,0
13139868,Home,0
13140366,Home,0
13140463,Dairy and eggs,0
13141572,Meat and poultry,0
13141648,Seafood,0
13142246,Meat and poultry,0
13142247,Meat and poultry,0
13142312,Tobacco,0
13142618,Leisure,0
13142660,Leisure,0
13143621,Condiments,0
13143627,Home,0
13143641,Home,0
13143646,Condiments,0
13143648,Condiments,0
13143655,Home,0
13143656,Home,0
13143672,Home,0
13143678,Home,0
13143684,Home,0
13143688,Home,0
13143689,Home,0
13143690,Condiments,0
13143692,Condiments,0
13144947,Home,0
13145028,Meat and poultry,0
13145429,Leisure,0
13145922,Dairy and eggs,0
13146158,Bakery and bread,0
13146400,Frozen foods,0
13147401,Dairy and eggs,0
13147787,Cheese,0
13147788,Cheese,0
13147791,Cheese,0
13147792,Cheese,0
13147793,Leisure,0
13147794,Leisure,0
13147795,Leisure,0
13147801,Candy,0
13147802,Cheese,0
13147803,Dairy and eggs,0
13147804,Dairy and eggs,0
13147805,Dairy and eggs,0
13147806,Dairy and eggs,0
13147807,Dairy and eggs,0
13147808,Dairy and eggs,0
13147809,Dairy and eggs,0
13147810,Candy,0
13147811,Candy,0
13147812,Candy,0
13147813,Candy,0
13147815,Home,0
13147816,Home,0
13147817,Home,0
13147820,Home,0
13147823,Home,0
13147832,Home,0
13147833,Home,0
13147834,Home,0
13147835,Home,0
13147841,Chokolate,0
13147842,Chokolate,0
13147845,Chokolate,0
13147847,Chokolate,0
13147848,Chokolate,0
13147850,Home,0
13147852,Home,0
13147857,Home,0
13147858,Home,0
13147863,Home,0
13147864,Home,0
13147865,Home,0
13147874,Candy,0
13147875,Candy,0
13147876,Candy,0
13147877,Candy,0
13147878,Candy,0
13147879,Fresh cut flowers,0
13148844,Meat and poultry,0
13149797,Dairy and eggs,0
13149798,Dairy and eggs,0
13149804,Home,0
13149806,Dairy and eggs,0
13149809,Meat and poultry,0
13149810,Crackers,0
13149811,Meat and poultry,0
13149812,Misc,0
13149813,Home,0
13149819,Home,0
13149820,Home,0
13149831,Cheese,0
13149832,Cheese,0
13149841,Fresh cut flowers,0
13149847,Home,0
13149848,Home,0
13149849,Home,0
13149850,Home,0
13150544,Meat and poultry,0
13150555,Cheese,0
13150936,Condiments,0
13151058,Fresh cut flowers,0
13151541,Condiments,0
13151649,Meat and poultry,0
13152287,Vegetables and fruits,1
13152788,Leisure,0
13152796,Vegetables and fruits,1
13152801,Leisure,0
13152802,Leisure,0
13152803,Leisure,0
13152810,Candy,0
13152811,Candy,0
13152812,Candy,0
13152814,Candy,0
13152822,Home,0
13152824,Home,0
13152827,Home,0
13152828,Home,0
13152831,Home,0
13152832,Home,0
13152833,Home,0
13152847,Home,0
13152859,Dairy and eggs,0
13152860,Dairy and eggs,0
13152861,Dairy and eggs,0
13152862,Dairy and eggs,0
13152863,Dairy and eggs,0
13152866,Frozen foods,0
13152867,Frozen foods,0
13152868,Frozen foods,0
13152869,Frozen foods,0
13152870,Meat and poultry,0
13152871,Meat and poultry,0
13152873,Bakery and bread,0
13152874,Meat and poultry,0
13152875,Meat and poultry,0
13152878,Condiments,0
13152879,Condiments,0
13152886,Home,0
13152887,Home,0
13152888,Home,0
13152893,Home,0
13152894,Home,0
13152899,Home,0
13152900,Home,0
13152909,Home,0
13152910,Home,0
13152911,Frozen foods,0
13152912,Frozen foods,0
13152913,Frozen foods,0
13152914,Frozen foods,0
13152915,Frozen foods,0
13152916,Frozen foods,0
13152919,Fresh cut flowers,0
13152924,Fresh cut flowers,0
13152925,Fresh cut flowers,0
13152932,Fresh cut flowers,0
13153538,Meat and poultry,0
13153818,Meat and poultry,0
13153819,Meat and poultry,0
13153866,Condiments,0
13154259,Home,0
13154271,Fresh cut flowers,0
13154988,Condiments,0
13155026,Bakery and bread,0
13155039,Fresh cut flowers,0
13155135,Meat and poultry,0
13155136,Meat and poultry,0
13155259,Vegetables and fruits,0
13155788,Leisure,0
13155793,Leisure,0
13155799,Leisure,0
13155805,Leisure,0
13155807,Candy,0
13155808,Candy,0
13155809,Candy,0
13155819,Candy,0
13155820,Candy,0
13155821,Cheese,0
13155822,Candy,0
13155823,Leisure,0
13155824,Leisure,0
13155825,Leisure,0
13155828,Candy,0
13155832,Meat and poultry,0
13155833,Dairy and eggs,0
13155839,Misc,0
13155843,Fresh cut flowers,0
13155857,Fresh cut flowers,0
13155858,Fresh cut flowers,0
13155866,Home,0
13156339,Leisure,0
13156467,Cheese,0
13156799,Fresh cut flowers,0
13156839,Fresh cut flowers,0
13156976,Condiments,0
13157198,Meat and poultry,0
13157199,Meat and poultry,0
13158823,Vegetables and fruits,0
13158994,Deli,0
13159025,Meat and poultry,0
13159230,Meat and poultry,0
13159515,Vegetables and fruits,0
13159594,Vegetables and fruits,0
13159705,Frozen foods,0
13159890,Condiments,0
13159967,Frozen foods,0
13160793,Leisure,0
13160795,Leisure,0
13160813,Leisure,0
13160815,Leisure,0
13160819,Leisure,0
13160821,Home,0
13160823,Candy,0
13160826,Candy,0
13160830,Dairy and eggs,0
13160831,Leisure,0
13160832,Leisure,0
13160833,Leisure,0
13160834,Leisure,0
13160836,Vegetables and fruits,0
13160846,Home,0
13160851,Leisure,0
13160853,Leisure,0
13160854,Leisure,0
13160855,Leisure,0
13160856,Dairy and eggs,0
13160857,Dairy and eggs,1
13160858,Dairy and eggs,0
13160860,Dairy and eggs,0
13160861,Dairy and eggs,0
13160866,Leisure,0
13160878,Home,0
13160880,Home,0
13160881,Leisure,0
13160882,Leisure,0
13160883,Leisure,0
13160884,Leisure,0
13160885,Leisure,0
13160889,Leisure,0
13162229,Leisure,0
13162643,Crackers,0
13163247,Meat and poultry,0
13164120,Condiments,0
13165155,Seafood,0
13165278,Vegetables and fruits,0
13165637,Home,0
13166238,Beverages,0
13166418,Fresh cut flowers,0
13167712,Condiments,0
13169028,Fresh cut flowers,0
13169790,Cheese,0
13169792,Home,0
13169793,Home,0
13169798,Home,0
13169807,Candy,0
13169811,Fresh cut flowers,0
13169816,Dairy and eggs,0
13169817,Dairy and eggs,0
13169833,Home,0
13169839,Home,0
13169844,Chokolate,0
13169846,Home,0
13169851,Home,0
13169854,Home,0
13169857,Home,0
13169860,Home,0
13169864,Leisure,0
13169866,Leisure,0
13169868,Home,0
13169870,Home,0
13169872,Home,0
13169873,Candy,0
13169874,Leisure,0
13169875,Leisure,0
13169878,Leisure,0
13169880,Leisure,0
13169881,Leisure,0
13169882,Leisure,0
13169883,Leisure,0
13169884,Leisure,0
13169885,Leisure,0
13169886,Leisure,0
13169896,Home,0
13170395,Crackers,0
13170661,Candy,0
13170694,Home,0
13170748,Catering,0
13170751,Catering,0
13171082,Condiments,0
13171083,Condiments,0
13171106,Cheese,0
13171322,Fresh cut flowers,0
13171365,Leisure,0
13171789,Crackers,0
13171790,Crackers,0
13171791,Cheese,0
13171794,Leisure,0
13171811,Home,0
13171816,Home,0
13171817,Home,0
13171818,Home,0
13171821,Home,0
13171832,Dairy and eggs,0
13171834,Crackers,0
13171836,Seafood,0
13171838,Vegetables and fruits,0
13171840,Home,0
13171841,Home,0
13171842,Home,0
13171844,Home,0
13171849,Dairy and eggs,0
13171850,Dairy and eggs,0
13171851,Dairy and eggs,0
13171852,Cheese,0
13171854,Meat and poultry,0
13171877,Home,0
13172751,Meat and poultry,0
13172755,Candy,0
13172830,Condiments,0
13173130,Fresh cut flowers,0
13173360,Fresh cut flowers,0
13173546,Condiments,0
13173707,Frozen foods,0
13173719,Bakery and bread,0
13173832,Condiments,0
13174290,Leisure,0
13174291,Leisure,0
13174292,Leisure,0
13174293,Leisure,0
13174294,Leisure,0
13174299,Fresh cut flowers,0
13174300,Dairy and eggs,0
13174302,Dairy and eggs,0
13174303,Dairy and eggs,0
13174304,Dairy and eggs,0
13174305,Dairy and eggs,0
13174306,Dairy and eggs,0
13174307,Leisure,0
13174310,Leisure,0
13174321,Frozen foods,0
13174326,Home,0
13174327,Home,0
13174328,Home,0
13174333,Leisure,0
13174334,Vegetables and fruits,0
13174339,Home,0
13174340,Home,0
13174343,Home,0
13174368,Dairy and eggs,0
13175048,Deli,0
13175711,Leisure,0
13175961,Fresh cut flowers,0
13175997,Dairy and eggs,0
13176214,Condiments,0
13176452,Meat and poultry,0
13176818,Vegetables and fruits,0
13176983,Fresh cut flowers,0
13177287,Deli,0
13177288,Deli,0
13177295,Deli,0
13177299,Deli,0
13177300,Deli,0
13177308,Deli,0
13177324,Home,0
13177326,Dairy and eggs,0
13177329,Leisure,0
13177330,Leisure,0
13177331,Leisure,0
13177333,Leisure,0
13177338,Home,0
13177343,Home,0
13177345,Home,0
13177356,Leisure,0
13177357,Leisure,0
13177359,Home,0
13177360,Home,0
13177361,Home,0
13177362,Home,0
13177364,Frozen foods,0
13177365,Frozen foods,0
13177366,Dairy and eggs,0
13177367,Frozen foods,0
13177368,Dairy and eggs,0
13177369,Dairy and eggs,0
13177370,Dairy and eggs,0
13177375,Home,0
13177378,Home,0
13177380,Misc,0
13178035,Seafood,0
13178256,Vegetables and fruits,0
13178616,Bakery and bread,0
13178688,Seafood,0
13180301,Vegetables and fruits,0
13180536,Cheese,0
13180926,Bakery and bread,0
13181411,Fresh cut flowers,0
13181412,Fresh cut flowers,0
13181422,Frozen foods,0
13181451,Meat and poultry,0
13181503,Vegetables and fruits,0
13181815,Dairy and eggs,0
13181818,Home,0
13181819,Leisure,0
13181820,Leisure,0
13181823,Dairy and eggs,0
13181824,Dairy and eggs,0
13181825,Dairy and eggs,0
13181826,Dairy and eggs,0
13181827,Dairy and eggs,0
13181828,Frozen foods,0
13181829,Frozen foods,0
13181830,Frozen foods,0
13181831,Frozen foods,0
13181833,Home,0
13181835,Home,0
13181837,Frozen foods,0
13181838,Frozen foods,0
13181841,Frozen foods,0
13181842,Frozen foods,0
13181843,Frozen foods,0
13181844,Frozen foods,0
13181845,Dairy and eggs,0
13181846,Dairy and eggs,0
13181847,Dairy and eggs,0
13181850,Frozen foods,0
13181866,Leisure,0
13181876,Dairy and eggs,0
13181877,Dairy and eggs,0
13181878,Vegetables and fruits,0
13181879,Frozen foods,0
13181887,Home,0
13181889,Home,0
13181893,Home,0
13181894,Home,0
13181897,Dairy and eggs,0
13181898,Dairy and eggs,1
13181900,Frozen foods,0
13181901,Frozen foods,0
13183194,Candy,0
13183349,Crackers,0
13185302,Condiments,0
13185305,Condiments,0
13186809,Home,0
13186823,Home,0
13187558,Fresh cut flowers,0
13188595,Cheese,0
13188596,Cheese,0
13189776,Crackers,0
13189777,Crackers,0
13189780,Crackers,0
13189781,Crackers,0
13189846,Leisure,0
13189913,Candy,0
13190789,Deli,0
13190794,Deli,0
13190809,Dairy and eggs,0
13190811,Home,0
13190812,Frozen foods,0
13190814,Home,0
13190821,Crackers,0
13190822,Crackers,0
13190823,Frozen foods,0
13190824,Bakery and bread,0
13190825,Bakery and bread,0
13190826,Bakery and bread,0
13190827,Bakery and bread,0
13190828,Bakery and bread,0
13190829,Frozen foods,0
13190830,Frozen foods,0
13190831,Frozen foods,0
13190832,Frozen foods,0
13190833,Frozen foods,0
13190834,Frozen foods,0
13190836,Home,0
13190837,Chokolate,0
13190840,Chokolate,0
13190841,Chokolate,0
13190844,Chokolate,0
13190845,Chokolate,0
13190849,Home,0
13190850,Home,0
13190851,Home,0
13190852,Home,0
13190855,Frozen foods,0
13190856,Dairy and eggs,0
13190857,Dairy and eggs,0
13190858,Bakery and bread,0
13190859,Bakery and bread,0
13190860,Bakery and bread,0
13190861,Crackers,0
13190862,Crackers,0
13190863,Bakery and bread,0
13190864,Bakery and bread,0
13190865,Bakery and bread,0
13190868,Crackers,0
13190869,Bakery and bread,0
13190870,Bakery and bread,0
13190871,Bakery and bread,0
13190879,Home,0
13190880,Home,0
13190881,Home,0
13190884,Home,0
13190885,Home,0
13190887,Home,0
13190890,Home,0
13190892,Dairy and eggs,0
13190893,Dairy and eggs,0
13190894,Dairy and eggs,0
13190895,Dairy and eggs,0
13190896,Dairy and eggs,0
13190897,Condiments,0
13190899,Condiments,0
13190900,Condiments,0
13190901,Condiments,0
13190908,Home,0
13190909,Home,0
13190910,Home,0
13190911,Home,0
13190912,Home,0
13190914,Home,0
13190916,Home,0
13190918,Dairy and eggs,0
13190919,Dairy and eggs,0
13190920,Dairy and eggs,0
13190921,Dairy and eggs,0
13190922,Dairy and eggs,0
13190923,Dairy and eggs,0
13190924,Dairy and eggs,0
13190925,Dairy and eggs,1
13190926,Dairy and eggs,0
13190941,Fresh cut flowers,0
13190944,Home,0
13190953,Home,0
13191675,Fresh cut flowers,0
13191969,Meat and poultry,0
13192164,Fresh cut flowers,0
13192792,Dairy and eggs,0
13192793,Dairy and eggs,0
13192794,Condiments,1
13192795,Condiments,1
13192800,Home,0
13192801,Condiments,1
13192802,Condiments,1
13192803,Condiments,1
13192804,Condiments,1
13192808,Dairy and eggs,0
13192819,Leisure,0
13192852,Dairy and eggs,0
13192853,Condiments,0
13192854,Condiments,0
13192855,Condiments,0
13192856,Condiments,0
13192857,Condiments,0
13192858,Condiments,0
13192859,Condiments,0
13192860,Condiments,0
13192863,Home,0
13192874,Chokolate,0
13192875,Chokolate,0
13192882,Chokolate,0
13192895,Home,0
13192898,Home,0
13192902,Frozen foods,0
13192903,Frozen foods,0
13192905,Dairy and eggs,0
13192906,Crackers,0
13192914,Dairy and eggs,0
13192915,Frozen foods,0
13192919,Leisure,0
13192921,Leisure,0
13192936,Home,0
13192939,Home,0
13192940,Dairy and eggs,0
13192941,Dairy and eggs,0
13192942,Dairy and eggs,0
13192947,Home,0
13192948,Home,0
13192949,Home,0
13192971,Home,0
13192972,Home,0
13192973,Home,0
13192974,Home,0
13192977,Home,0
13192982,Home,0
13193399,Misc,0
13193418,Vegetables and fruits,0
13193534,Crackers,0
13194078,Meat and poultry,0
13194465,Home,0
13194466,Home,0
13195723,Condiments,0
13195848,Condiments,0
13195965,Home,0
13196081,Condiments,0
13196092,Condiments,0
13196544,Bakery and bread,0
13196956,Candy,0
13197391,Fresh cut flowers,0
13197788,Home,0
13197803,Home,0
13197816,Home,0
13197817,Home,0
13197818,Home,0
13197820,Home,0
13197823,Home,0
13197830,Home,0
13197834,Home,0
13197835,Home,0
13197836,Home,0
13197845,Chokolate,0
13197850,Chokolate,0
13197852,Chokolate,0
13197853,Chokolate,0
13197854,Chokolate,0
13197858,Chokolate,0
13197859,Chokolate,0
13197861,Dairy and eggs,0
13197862,Dairy and eggs,0
13197863,Dairy and eggs,0
13197864,Dairy and eggs,0
13197867,Fresh cut flowers,0
13197873,Home,0
13197874,Bakery and bread,0
13197875,Bakery and bread,0
13197876,Bakery and bread,0
13197877,Home,0
13197884,Vegetables and fruits,0
13197887,Home,0
13197894,Home,0
13197902,Home,0
13197905,Home,0
13197911,Crackers,1
13197913,Crackers,1
13197914,Misc,0
13197915,Misc,0
13197919,Home,0
13197920,Home,0
13197923,Dairy and eggs,0
13197933,Fresh cut flowers,0
13197940,Dairy and eggs,0
13198498,Cheese,0
13199172,Vegetables and fruits,0
13199279,Vegetables and fruits,0
13199820,Fresh cut flowers,0
13199859,Fresh cut flowers,0
13200287,Home,0
13200288,Home,0
13200292,Home,0
13200293,Home,0
13200793,Vegetables and fruits,0
13201400,Seafood,0
13201552,Fresh cut flowers,0
13201567,Fresh cut flowers,0
13201708,Vegetables and fruits,0
13201929,Seafood,0
13202787,Dairy and eggs,0
13202788,Dairy and eggs,0
13202789,Dairy and eggs,0
13202824,Home,0
13202825,Home,0
13202826,Home,0
13202829,Home,0
13202848,Home,0
13202864,Home,0
13202874,Home,0
13202878,Home,0
13202879,Dairy and eggs,0
13202880,Dairy and eggs,0
13202881,Dairy and eggs,0
13202882,Dairy and eggs,0
13202883,Dairy and eggs,0
13202884,Dairy and eggs,0
13202885,Dairy and eggs,0
13202886,Dairy and eggs,1
13202892,Dairy and eggs,0
13202893,Vegetables and fruits,0
13202896,Dairy and eggs,0
13202897,Vegetables and fruits,1
13202902,Home,0
13202903,Home,0
13202904,Home,0
13202905,Home,0
13202906,Home,0
13202907,Misc,0
13202910,Vegetables and fruits,1
13202911,Fresh cut flowers,0
13202912,Fresh cut flowers,0
13203606,Vegetables and fruits,0
13204836,Condiments,0
13205373,Tobacco,0
13206472,Condiments,0
13206482,Condiments,0
13206635,Tobacco,0
13206935,Tobacco,0
13207025,Seafood,0
13207463,Fresh cut flowers,0
13207482,Home,0
13208173,Fresh cut flowers,0
13208926,Vegetables and fruits,0
13209108,Crackers,0
13210259,Bakery and bread,0
13211793,Crackers,0
13211794,Leisure,0
13211795,Home,0
13211796,Crackers,0
13211797,Frozen foods,0
13211799,Crackers,0
13211802,Tobacco,0
13211803,Tobacco,0
13211804,Tobacco,0
13211828,Crackers,0
13211829,Crackers,0
13211830,Crackers,0
13211831,Crackers,0
13211834,Home,0
13211835,Home,0
13211836,Home,0
13211840,Home,0
13211844,Crackers,0
13211845,Crackers,0
13211846,Crackers,0
13211847,Crackers,0
13211862,Home,0
13211878,Home,0
13211880,Home,0
13211892,Crackers,0
13211893,Crackers,0
13212517,Cheese,0
13212526,Meat and poultry,0
13212534,Meat and poultry,0
13212846,Bakery and bread,0
13212895,Vegetables and fruits,0
13212904,Catering,0
13212917,Bakery and bread,0
13212918,Bakery and bread,0
13212919,Bakery and bread,0
13213787,Crackers,0
13213788,Crackers,0
13213789,Crackers,0
13213790,Crackers,0
13213791,Crackers,0
13213799,Dairy and eggs,0
13213803,Cheese,0
13213804,Leisure,0
13213806,Condiments,0
13213807,Home,0
13213808,Home,0
13213812,Misc,0
13213813,Crackers,0
13213814,Vegetables and fruits,0
13213816,Vegetables and fruits,0
13214333,Bakery and bread,0
13214501,Meat and poultry,0
13214863,Condiments,0
13214903,Meat and poultry,0
13214909,Meat and poultry,0
13215423,Bakery and bread,0
13215866,Seafood,0
13215923,Fresh cut flowers,0
13216160,Meat and poultry,0
13216294,Vegetables and fruits,0
13216295,Vegetables and fruits,0
13216793,Home,0
13216805,Home,0
13216809,Home,0
13216811,Home,0
13216812,Home,0
13216813,Home,0
13216814,Cheese,0
13216815,Dairy and eggs,0
13216820,Fresh cut flowers,0
13216821,Fresh cut flowers,0
13216828,Home,0
13216829,Home,0
13216833,Meat and poultry,0
13216835,Home,0
13217327,Bakery and bread,0
13217565,Meat and poultry,0
13217566,Meat and poultry,0
13217681,Meat and poultry,0
13217682,Meat and poultry,0
13217683,Meat and poultry,0
13217691,Meat and poultry,0
13217798,Meat and poultry,0
13218419,Vegetables and fruits,0
13218420,Vegetables and fruits,0
13218602,Bakery and bread,0
13218626,Home,0
13218756,Fresh cut flowers,0
13218768,Fresh cut flowers,0
13218829,Fresh cut flowers,0
13220138,Fresh cut flowers,0
13220299,Vegetables and fruits,0
13220787,Home,0
13220790,Home,0
13220801,Crackers,0
13220802,Vegetables and fruits,0
13220803,Vegetables and fruits,0
13220807,Vegetables and fruits,1
13220809,Home,0
13220825,Misc,0
13220826,Misc,0
13221393,Meat and poultry,0
13221396,Meat and poultry,0
13221397,Meat and poultry,0
13221415,Bakery and bread,0
13221882,Home,0
13221884,Home,0
13223027,Vegetables and fruits,0
13223078,Condiments,0
13223264,Seafood,0
13224363,Vegetables and fruits,0
13224410,Candy,0
13224515,Vegetables and fruits,0
13224524,Meat and poultry,0
13224537,Meat and poultry,0
13224554,Meat and poultry,0
13224570,Deli,0
13224579,Meat and poultry,0
13224593,Cheese,0
13224695,Candy,0
13225043,Bakery and bread,0
13225134,Fresh cut flowers,0
13225176,Bakery and bread,0
13225177,Bakery and bread,0
13225178,Bakery and bread,0
13225179,Bakery and bread,0
13225265,Meat and poultry,0
13225270,Meat and poultry,0
13225322,Condiments,0
13225323,Condiments,0
13225324,Condiments,0
13225325,Condiments,0
13225472,Cheese,0
13225873,Vegetables and fruits,0
13226166,Candy,0
13226289,Home,0
13226292,Home,0
13226296,Home,0
13226297,Leisure,0
13226303,Home,0
13226874,Bakery and bread,0
13228214,Meat and poultry,0
13228522,Bakery and bread,0
13228615,Cheese,0
13228662,Meat and poultry,0
13228796,Leisure,0
13228831,Leisure,0
13229351,Candy,0
13229385,Condiments,0
13230106,Fresh cut flowers,0
13230120,Fresh cut flowers,0
13231096,Home,0
13231206,Home,0
13231433,Seafood,0
13231815,Bakery and bread,0
13231819,Bakery and bread,0
13231822,Bakery and bread,0
13231825,Bakery and bread,0
13231826,Bakery and bread,0
13231827,Bakery and bread,0
13231829,Bakery and bread,0
13231830,Bakery and bread,0
13231840,Bakery and bread,0
13233845,Frozen foods,0
13233914,Home,0
13233998,Home,0
13234014,Home,0
13234324,Home,0
13234346,Home,0
13235272,Condiments,0
13235419,Fresh cut flowers,0
13236287,Vegetables and fruits,0
13236288,Vegetables and fruits,0
13236788,Vegetables and fruits,0
13236789,Vegetables and fruits,0
13236790,Home,0
13236793,Home,0
13236795,Chokolate,0
13236796,Chokolate,0
13236797,Chokolate,0
13236798,Home,0
13236819,Chokolate,0
13236820,Chokolate,0
13236821,Chokolate,0
13236824,Chokolate,0
13236827,Chokolate,0
13236836,Chokolate,0
13236837,Tobacco,0
13236844,Misc,0
13237294,Bakery and bread,0
13237427,Vegetables and fruits,0
13237452,Cheese,0
13237521,Meat and poultry,0
13237539,Candy,0
13237553,Vegetables and fruits,0
13237981,Bakery and bread,0
13237982,Bakery and bread,0
13237983,Bakery and bread,0
13237984,Bakery and bread,0
13237985,Bakery and bread,0
13237986,Bakery and bread,0
13237992,Home,0
13238159,Candy,0
13238276,Seafood,0
13238653,Candy,0
13238787,Vegetables and fruits,0
13239287,Vegetables and fruits,0
13239290,Home,0
13239300,Leisure,0
13239302,Leisure,0
13239307,Leisure,0
13239314,Home,0
13239332,Chokolate,0
13239340,Chokolate,0
13239341,Chokolate,0
13239353,Crackers,0
13239355,Condiments,0
13239359,Home,0
13239800,Emergency food,0
13240057,Cheese,0
13240093,Cheese,0
13240110,Cheese,0
13240158,Meat and poultry,0
13240200,Candy,0
13240212,Vegetables and fruits,0
13240215,Vegetables and fruits,0
13240423,Candy,0
13240938,Meat and poultry,0
13241052,Bakery and bread,0
13241055,Candy,0
13241789,Home,0
13241791,Deli,0
13241793,Seafood,0
13241795,Home,0
13241807,Home,0
13241808,Seafood,0
13241810,Home,0
13241818,Home,0
13241821,Home,0
13241845,Home,0
13241849,Seafood,0
13241851,Home,0
13241860,Chokolate,0
13241863,Home,0
13241864,Home,0
13241865,Home,0
13241874,Home,0
13241879,Home,0
13241887,Home,0
13241890,Home,0
13242329,Vegetables and fruits,0
13242419,Candy,0
13242592,Meat and poultry,0
13242644,Deli,0
13242742,Meat and poultry,0
13242949,Vegetables and fruits,0
13243986,Seafood,0
13244903,Candy,0
13245288,Candy,0
13245295,Seafood,0
13245296,Vegetables and fruits,0
13245297,Vegetables and fruits,0
13245302,Beverages,0
13245795,Misc,0
13245798,Vegetables and fruits,0
13245916,Meat and poultry,0
13245985,Meat and poultry,0
13245986,Meat and poultry,0
13246027,Meat and poultry,0
13246961,Candy,0
13247287,Home,0
13247290,Home,0
13247308,Home,0
13247309,Home,0
13247315,Home,0
13247316,Home,0
13247318,Home,0
13247326,Home,0
13247339,Home,0
13247886,Meat and poultry,0
13247887,Meat and poultry,0
13248148,Leisure,0
13248153,Bakery and bread,0
13248154,Bakery and bread,0
13248790,Home,0
13248800,Home,0
13248805,Home,0
13248806,Home,0
13248812,Home,0
13248813,Home,0
13248827,Home,0
13248842,Home,0
13248848,Home,0
13248854,Home,0
13248857,Home,0
13249346,Beverages,0
13249480,Deli,0
13249503,Meat and poultry,0
13249505,Meat and poultry,0
13249508,Meat and poultry,0
13249515,Cheese,0
13249548,Meat and poultry,0
13249550,Meat and poultry,0
13249560,Meat and poultry,0
13250203,Fresh cut flowers,0
13250205,Fresh cut flowers,0
13250207,Fresh cut flowers,0
13250209,Fresh cut flowers,0
13250432,Candy,0
13250433,Candy,0
13250462,Crackers,0
13250594,Condiments,0
13250595,Condiments,0
13250699,Frozen foods,0
13250851,Home,0
13250969,Fresh cut flowers,0
13251002,Vegetables and fruits,0
13251289,Home,0
13251302,Home,0
13251315,Vegetables and fruits,0
13251320,Fresh cut flowers,0
13251323,Chokolate,0
13251327,Chokolate,0
13251328,Chokolate,0
13251329,Chokolate,0
13251333,Chokolate,0
13251337,Chokolate,0
13251339,Chokolate,0
13251342,Chokolate,0
13251347,Home,0
13251349,Home,0
13251352,Leisure,0
13251354,Leisure,0
13251366,Home,0
13251369,Home,0
13251376,Home,0
13251377,Home,0
13251395,Home,0
13252228,Vegetables and fruits,0
13252590,Catering,0
13252900,Seafood,0
13253333,Cheese,0
13253337,Cheese,0
13253358,Cheese,0
13253605,Condiments,0
13254206,Tobacco,0
13254859,Condiments,0
13254860,Condiments,0
13256064,Seafood,0
13256806,Fresh cut flowers,0
13256839,Fresh cut flowers,0
13256889,Condiments,0
13256908,Home,0
13258908,Condiments,0
13260481,Tobacco,0
13260750,Fresh cut flowers,0
13261791,Home,0
13261798,Home,0
13261813,Condiments,0
13261817,Home,0
13261818,Home,0
13261819,Home,0
13261824,Home,0
